time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.CartesianPose.header.seq,.CartesianPose.header.stamp.secs,.CartesianPose.header.stamp.nsecs,.CartesianPose.header.frame_id,.CartesianPose.pose.position.x,.CartesianPose.pose.position.y,.CartesianPose.pose.position.z,.CartesianPose.pose.orientation.x,.CartesianPose.pose.orientation.y,.CartesianPose.pose.orientation.z,.CartesianPose.pose.orientation.w,.CartesianWrench.header.seq,.CartesianWrench.header.stamp.secs,.CartesianWrench.header.stamp.nsecs,.CartesianWrench.header.frame_id,.CartesianWrench.wrench.force.x,.CartesianWrench.wrench.force.y,.CartesianWrench.wrench.force.z,.CartesianWrench.wrench.torque.x,.CartesianWrench.wrench.torque.y,.CartesianWrench.wrench.torque.z,.JointPosition.header.seq,.JointPosition.header.stamp.secs,.JointPosition.header.stamp.nsecs,.JointPosition.header.frame_id,.JointPosition.position.a1,.JointPosition.position.a2,.JointPosition.position.a3,.JointPosition.position.a4,.JointPosition.position.a5,.JointPosition.position.a6,.JointPosition.position.a7,.tag
2018/01/25/10:47:34.671631,8347,1516841020,342000000,iiwa_link_0,46744,1516841020,342000000,iiwa_link_0,0.4999927069,-0.300001123907,0.500055568789,-4.02391090035e-05,1.0,-2.44527761015e-05,9.05245514595e-06,46745,1516841020,342000000,Flange of LBR_iiwa_7_R800_1,0.405309846797,0.389095705496,1.3076542191,0.231280718557,-0.288612638425,0.143723061767,46745,1516841020,341000000,,-0.540456533432,0.481767565012,5.86028108955e-05,-1.19526672363,-6.01128049311e-05,1.46451735497,-0.540478646755,0
2018/01/25/10:47:34.681283,8348,1516841020,356000000,iiwa_link_0,46746,1516841020,356000000,iiwa_link_0,0.499992790291,-0.300001051703,0.500055476667,-4.02691047341e-05,1.0,-2.43756820295e-05,8.9239892562e-06,46746,1516841020,349000000,Flange of LBR_iiwa_7_R800_1,0.39414185401,0.374882518563,1.310729804,0.229888672234,-0.287310374429,0.143936916076,46747,1516841020,355000000,,-0.540456295013,0.481767833233,5.8662808442e-05,-1.19526684284,-6.01128049311e-05,1.46451747417,-0.540478646755,0
2018/01/25/10:47:34.691366,8349,1516841020,363000000,iiwa_link_0,46747,1516841020,363000000,iiwa_link_0,0.499992810175,-0.300001063633,0.500055359146,-4.0179225326e-05,1.0,-2.43602717229e-05,8.89831755612e-06,46748,1516841020,363000000,Flange of LBR_iiwa_7_R800_1,0.337559602831,0.340015605062,1.31308599352,0.223926457837,-0.279443336406,0.143715287937,46748,1516841020,362000000,,-0.540456295013,0.481767952442,5.8662808442e-05,-1.19526684284,-6.01128049311e-05,1.46451735497,-0.540478348732,0
2018/01/25/10:47:34.701285,8350,1516841020,377000000,iiwa_link_0,46749,1516841020,377000000,iiwa_link_0,0.499992857457,-0.300001030131,0.50005540683,-4.02323406369e-05,1.0,-2.43672974983e-05,8.96400838852e-06,46749,1516841020,370000000,Flange of LBR_iiwa_7_R800_1,0.30378695469,0.317999329167,1.32203242295,0.220367556309,-0.272927985809,0.143317942783,46750,1516841020,376000000,,-0.540456295013,0.481767892838,5.8662808442e-05,-1.19526684284,-6.01128049311e-05,1.46451747417,-0.540478348732,0
2018/01/25/10:47:34.711193,8351,1516841020,383000000,iiwa_link_0,46750,1516841020,383000000,iiwa_link_0,0.499992834026,-0.300001016072,0.500055406829,-4.01723980223e-05,1.0,-2.43210503592e-05,8.88693542227e-06,46750,1516841020,377000000,Flange of LBR_iiwa_7_R800_1,0.260400249701,0.301236096911,1.32881101995,0.216706681885,-0.2688108386,0.14288804698,46751,1516841020,382000000,,-0.540456295013,0.481767892838,5.87226932112e-05,-1.19526672363,-6.01128049311e-05,1.46451735497,-0.540478348732,0
2018/01/25/10:47:34.721473,8352,1516841020,390000000,iiwa_link_0,46751,1516841020,390000000,iiwa_link_0,0.499992757772,-0.300001113709,0.500055428985,-4.02091676539e-05,1.0,-2.43910884235e-05,8.94966387386e-06,46752,1516841020,390000000,Flange of LBR_iiwa_7_R800_1,0.232793027309,0.281734785879,1.33514563404,0.214959878324,-0.265356403749,0.143157430765,46753,1516841020,396000000,,-0.540456414223,0.481767833233,5.86028108955e-05,-1.19526684284,-6.01128049311e-05,1.46451747417,-0.540478527546,0
2018/01/25/10:47:34.731280,8353,1516841020,405000000,iiwa_link_0,46753,1516841020,405000000,iiwa_link_0,0.499992778884,-0.300001078523,0.500055428985,-4.00808439744e-05,1.0,-2.43383190922e-05,8.98133120892e-06,46753,1516841020,397000000,Flange of LBR_iiwa_7_R800_1,0.230676623528,0.284324746539,1.32940448206,0.216119691043,-0.266857344039,0.143090815944,46754,1516841020,404000000,,-0.540456414223,0.481767833233,5.8662808442e-05,-1.19526672363,-6.01128049311e-05,1.46451735497,-0.540478169918,0
2018/01/25/10:47:34.741299,8354,1516841020,412000000,iiwa_link_0,46754,1516841020,412000000,iiwa_link_0,0.499992821034,-0.300001008275,0.500055428986,-4.03222267248e-05,1.0,-2.43672729136e-05,8.96395782653e-06,46754,1516841020,405000000,Flange of LBR_iiwa_7_R800_1,0.248579827189,0.294141759444,1.32785513011,0.21729719694,-0.270774369889,0.1432112204,46755,1516841020,411000000,,-0.540456414223,0.481767833233,5.87226932112e-05,-1.19526684284,-6.01128049311e-05,1.46451747417,-0.540478348732,0
2018/01/25/10:47:34.751399,8355,1516841020,422000000,iiwa_link_0,46755,1516841020,422000000,iiwa_link_0,0.499992831877,-0.300000952908,0.500055498889,-4.02854592141e-05,1.0,-2.43743005638e-05,9.02964924103e-06,46756,1516841020,422000000,Flange of LBR_iiwa_7_R800_1,0.309662435204,0.333976046682,1.31334967225,0.224030494047,-0.279408567558,0.143219538717,46757,1516841020,428000000,,-0.540456414223,0.481767684221,5.8662808442e-05,-1.19526672363,-6.00169878453e-05,1.46451771259,-0.540478527546,0
2018/01/25/10:47:34.761388,8356,1516841020,436000000,iiwa_link_0,46757,1516841020,436000000,iiwa_link_0,0.499992794864,-0.300001104999,0.500055428986,-4.01458677887e-05,1.0,-2.44254159108e-05,9.03389323386e-06,46757,1516841020,429000000,Flange of LBR_iiwa_7_R800_1,0.338216084883,0.353534858514,1.31310836376,0.226468789197,-0.283175174937,0.143128876763,46758,1516841020,435000000,,-0.540456414223,0.481767743826,5.87226932112e-05,-1.19526672363,-6.01128049311e-05,1.46451735497,-0.540478348732,0
2018/01/25/10:47:34.771507,8357,1516841020,443000000,iiwa_link_0,46758,1516841020,443000000,iiwa_link_0,0.4999928207,-0.300001069946,0.500055546571,-4.02691066881e-05,1.0,-2.44990186943e-05,9.1295348274e-06,46759,1516841020,443000000,Flange of LBR_iiwa_7_R800_1,0.36596955793,0.378893128882,1.3074509488,0.229216141356,-0.284482503267,0.14327239657,46759,1516841020,442000000,,-0.540456295013,0.481767684221,5.86028108955e-05,-1.19526684284,-6.01128049311e-05,1.46451747417,-0.540478348732,0
2018/01/25/10:47:34.781433,8358,1516841020,457000000,iiwa_link_0,46760,1516841020,457000000,iiwa_link_0,0.499992758899,-0.300001066531,0.500055381301,-4.02306721852e-05,1.0,-2.43074796759e-05,8.9299292254e-06,46760,1516841020,450000000,Flange of LBR_iiwa_7_R800_1,0.361959334958,0.372966687129,1.30653484419,0.231267729594,-0.284823762859,0.143159928236,46761,1516841020,456000000,,-0.540456295013,0.481767833233,5.86028108955e-05,-1.19526684284,-6.01128049311e-05,1.46451747417,-0.540478527546,0
2018/01/25/10:47:34.791450,8359,1516841020,464000000,iiwa_link_0,46761,1516841020,464000000,iiwa_link_0,0.49999277693,-0.300001125204,0.500055546571,-4.02091650486e-05,1.0,-2.4483613055e-05,9.10385747695e-06,46762,1516841020,464000000,Flange of LBR_iiwa_7_R800_1,0.362830595432,0.367250290623,1.31264030821,0.22834677662,-0.282632493291,0.143446151182,46762,1516841020,463000000,,-0.540456295013,0.481767833233,5.86028108955e-05,-1.19526696205,-6.01128049311e-05,1.46451747417,-0.540478646755,0
