zhat,log,k_0,k_1,k_2,k_3,k_4
4.0,13.248934506888771,8.376097010820257e-16,0.0,1.8823004570896857e-97,4.0954524154145895e-06,0.9999959045475818
4.0,14.042307998333659,6.58426378216318e-14,0.0,4.810519021919575e-105,4.9129180139675505e-05,0.9999508708197926
4.0,10.846117251858276,4.025039750866061e-12,0.0,4.24945517852431e-102,0.0005137752375873176,0.9994862247583858
4.0,11.672745440835598,4.475142249903971e-10,0.0,5.802334472023427e-103,0.06204542501607226,0.9379545745364115
3.0,6.429834314858354,5.957453131151603e-09,0.0,8.487940137914953e-109,0.5216719060461924,0.47832808799635246
3.0,7.005548068321478,8.393234637357068e-08,0.0,7.0259663722222504e-99,0.8625272679850721,0.13747264808257953
3.0,10.477301568269624,5.121969910182321e-07,0.0,7.776131315083619e-98,0.9011420685162904,0.09885741928671651
3.0,11.517957166639603,1.187312825839662e-06,0.0,8.703084864887051e-100,0.9182167127156919,0.0817820999714802
3.0,11.609007583848685,8.899214361795895e-07,0.0,1.1589058935227493e-89,0.9026209546430446,0.09737815543551728
3.0,10.069845125927925,2.16016484078653e-06,0.0,7.105816688139247e-92,0.8967819868179396,0.10321585301721752
3.0,9.501871858790404,2.123996231724906e-06,0.0,4.4253651997401387e-92,0.9181676279714955,0.08183024803227099
3.0,10.243454220598077,9.095778261441101e-05,0.0,8.196593790071868e-82,0.9992733743772103,0.0006356678401734745
3.0,11.819637166215013,7.880684516192016e-05,0.0,2.470865214256554e-83,0.9999096480369286,1.1545117907553245e-05
3.0,8.393526246656327,1.258555832582429e-05,0.0,5.533953857428984e-79,0.9995572082634813,0.00043020617819112015
3.0,8.97504353020014,3.433091496160011e-05,0.0,1.0377054608607503e-77,0.9994445954599664,0.0005210736250701037
3.0,6.174777942191223,0.0004898188027708831,0.0,9.720121898240067e-92,0.9991736740116505,0.0003365071855767471
3.0,6.708672777298113,0.0006015132235195898,0.0,4.4385713692158544e-92,0.9992414658559354,0.00015702092054300105
3.0,10.427405443715445,0.0008467619723048636,0.0,5.825531737807375e-62,0.9991463560105832,6.882017110022344e-06
3.0,10.578090624680634,0.0010023425542227554,0.0,2.1491659570575084e-61,0.9989860708070742,1.1586638701032278e-05
3.0,9.658610064529368,0.0002487398196591556,0.0,6.333563565042093e-61,0.9997399351325188,1.1325047820195397e-05
3.0,11.161853987514236,0.0005686453003492443,0.0,1.744785748100038e-61,0.9994036971534285,2.765754622040147e-05
3.0,5.847180757700665,0.0006746887206769058,0.0,2.963758953449982e-65,0.9992657323390448,5.957894027643479e-05
3.0,10.464211155603204,0.0032143771662078895,0.0,1.0550071521591703e-63,0.9967845266766814,1.0961571088772236e-06
3.0,9.950333979460463,0.023501308716985324,0.0,1.1124219368428418e-63,0.9764977318796406,9.59403372239945e-07
0.0,13.019481872743604,0.5472743138394456,0.0,2.3795600172757024e-47,0.45272560474712076,8.141343169478657e-08
0.0,12.528227343581552,0.9556762260450721,0.0,2.598568564918227e-56,0.0443237715743173,2.380608675126904e-09
0.0,13.568633832343517,0.9951246148758257,0.0,1.0842501861498116e-55,0.004875384762147029,3.6202531414472395e-10
0.0,12.890664549565365,0.9991780270017923,0.0,5.319497693547804e-44,0.0008219729476697519,5.053612589139886e-11
0.0,14.108607978599464,0.9998683877465114,0.0,1.3987112126145521e-43,0.0001316122314421202,2.2044664855668635e-11
0.0,13.289079960441507,0.9998726427692561,0.0,2.2708465123317226e-52,0.00012735719916478575,3.1577305735408824e-11
0.0,11.683291893855356,0.9980604925416465,0.0,1.844735903699444e-43,0.0019395074502184693,8.133152657096878e-12
0.0,8.412085044143629,0.9950907694514516,0.0,7.07006984023726e-45,0.004909230529911935,1.8634517939715363e-11
0.0,10.609957830650293,0.9992300581638489,0.0,6.065509273761928e-41,0.0007699418358181659,3.3089707981169555e-13
0.0,9.748170098227959,0.9999914069583417,0.0,2.4552278127208253e-51,8.593041655942173e-06,3.591356657874501e-16
0.0,12.752441216102847,0.9999993028017672,0.0,1.1333590450672587e-47,6.971982301409606e-07,6.146012552358471e-16
0.0,14.172207348918201,0.9999216316473444,0.0,2.1186307297328285e-35,7.836835263911408e-05,1.44421031628472e-14
0.0,14.00761862353613,0.9997536502010504,0.0,6.422151721263603e-32,0.00024634978562922604,1.331822973061548e-11
0.0,16.29462548404942,0.999452172939024,0.0,2.2973561987575658e-29,0.0005478263994145149,6.615596123677321e-10
0.0,17.005165031463918,0.9956971411007053,0.0,1.0689634636342846e-25,0.004302855562137449,3.337155398936832e-09
0.0,16.19542425123936,0.9589892190024978,0.0,1.5791755564063043e-24,0.04101076063478366,2.0362716583683648e-08
3.0,14.886999369395793,0.6808156501900452,0.0,2.1196188405024174e-15,0.319183893086088,4.567238627512268e-07
3.0,15.081340514656809,0.47201865140852334,0.0,3.1873774016112517e-18,0.5279751719358543,6.1766556205004695e-06
3.0,15.245967927556022,0.3008508508417004,0.0,1.566443806180882e-17,0.6991336825306869,1.546662761103007e-05
3.0,15.588545883848386,0.10230127715203638,0.0,4.641630944002333e-20,0.897674382269788,2.4340578173830177e-05
3.0,12.526550506211914,0.0015580535872477582,0.0,1.1534940593195704e-19,0.9984358540482848,6.092364465818235e-06
3.0,13.919270134415873,2.9812320329466462e-05,0.0,7.994160434959751e-20,0.9999634613040999,6.726375568982915e-06
3.0,14.864117194238808,2.2343843265785083e-05,0.0,1.2794357616322026e-14,0.9999532196411389,2.4436515580897967e-05
3.0,16.093344537669743,0.00011603588594966886,0.0,6.617369809659121e-12,0.999857602567446,2.6361539985526813e-05
3.0,14.794345330064106,5.034144889725182e-05,0.0,9.478554172515451e-16,0.9999412192937335,8.439257366811258e-06
3.0,13.5805102048815,3.130980921746227e-05,0.0,3.626963437332534e-15,0.999965215265929,3.4749248484489235e-06
3.0,13.789205455579777,2.9950652227596997e-05,0.0,1.7262930913529455e-17,0.9999677767267644,2.2726210064162576e-06
3.0,14.842738747118377,3.946766156653857e-05,0.0,1.9278457626129717e-16,0.9999574943551415,3.037983290202329e-06
3.0,16.37013400533473,9.199964651736232e-05,0.0,8.197569618847036e-12,0.9998786458109165,2.9354534366999763e-05
3.0,15.562048201603043,0.00014797176122839176,0.0,6.723190827067063e-11,0.9998118625860177,4.01655855205048e-05
3.0,13.918103907279953,8.991308791895535e-05,0.0,3.642171698591712e-13,0.999894927815034,1.5159096681410805e-05
3.0,13.60658566798469,1.868774733473779e-05,0.0,7.971931778548315e-20,0.9999178054260409,6.350682662282652e-05
3.0,11.43937913204236,8.825044514833193e-06,0.0,7.60971276670951e-29,0.99704694258942,0.0029442323660636266
3.0,11.697766006275984,1.554015946837477e-05,0.0,1.0602708642827782e-27,0.9964447779364951,0.0035396819040346165
3.0,14.321903961534622,4.7376071551005194e-05,0.0,3.070937448620595e-29,0.999904684418406,4.793951004104532e-05
3.0,14.735628514485414,2.2103054744952615e-05,0.0,1.812906690540365e-31,0.9999727973909072,5.099554345918113e-06
3.0,13.172337767082395,5.0742783574371495e-06,0.0,2.2075269116988497e-35,0.9999939807424921,9.449791485657269e-07
3.0,10.005168768244326,1.5426790736744905e-06,0.0,3.007706416562188e-51,0.9999938632551532,4.594065771320094e-06
3.0,15.274729108162175,3.388441723230927e-05,0.0,4.608786439349736e-41,0.9999233496171023,4.276596566355228e-05
3.0,14.853451201801885,4.185239179084434e-05,0.0,1.0982638795850467e-40,0.9999004493001843,5.769830802309838e-05
3.0,14.558266618085518,3.7792409901111e-05,0.0,1.6506251944261685e-47,0.9999492547502743,1.2952839822756875e-05
3.0,15.273102219429221,8.38305459613441e-05,0.0,5.449699022959966e-38,0.9998912435666124,2.4925887424503673e-05
3.0,15.576748610538832,0.0015889881422831574,0.0,9.786988846850025e-36,0.998353058101565,5.795375615010917e-05
3.0,13.876611747345036,0.015358526207825579,0.0,5.182516365563138e-69,0.9846290042715312,1.2469520641592364e-05
3.0,14.832284820376394,0.04496672710389027,0.0,8.315174641986033e-68,0.9550239664185094,9.306477598758971e-06
3.0,15.782203549133117,0.11582291580000406,0.0,3.776620528519951e-61,0.8841717437970457,5.340402948798049e-06
3.0,11.951780943420756,0.254746657970319,0.0,4.928834549910069e-87,0.7452532045456444,1.3748403512613094e-07
3.0,13.045708008317934,0.2960402926387376,0.0,6.615887679341148e-78,0.7039595405912321,1.667700287588895e-07
3.0,13.416092077023071,0.5528438296146346,0.0,2.1803609430345057e-73,0.447156105554819,6.483054477018977e-08
0.0,10.52051351026343,0.967083639587176,0.0,1.7202535233236843e-79,0.032916357850224794,2.562597524983538e-09
0.0,12.256452837727084,0.997576554179002,0.0,1.506585507523181e-80,0.0024234457718070126,4.918900217385733e-11
0.0,12.024858099451677,0.9999450498249145,0.0,4.8757635982499363e-82,5.4950155763872816e-05,1.931964488502614e-11
0.0,12.883748937245924,0.9996577834008415,0.0,6.789337112002937e-80,0.0003422165851519171,1.4004487149895966e-11
0.0,11.339664412857086,0.9994650033479431,0.0,2.091653940771118e-79,0.0005349966408114495,1.1243374181195678e-11
0.0,15.535821035318056,0.9998309036386768,0.0,4.96470146500211e-90,0.00016909635895203464,2.3692539107887136e-12
0.0,15.798251153293961,0.9999780594552791,0.0,8.308234547278154e-88,2.1940544563295658e-05,1.556841993903686e-13
0.0,14.5194381550268,0.9999781633866178,0.0,2.5068270888292426e-88,2.1836613378592898e-05,1.5620866893829235e-15
0.0,11.191943726892505,0.9999985960636746,0.0,1.1483765593138808e-111,1.4039363235097577e-06,2.207297551736751e-17
0.0,10.740816818845559,0.9999977117760185,0.0,1.5417617873041054e-110,2.288223979751873e-06,7.080945558030593e-18
0.0,8.923127762363253,0.9999803599843061,0.0,6.88053324278248e-111,1.9640015692208304e-05,2.5229071247296617e-17
0.0,13.974513679674054,0.9999969202669873,0.0,1.3418395426338804e-110,3.079733009729776e-06,1.462075218181845e-15
0.0,10.185782756477101,0.9999542887397935,0.0,9.885067680689232e-128,4.571126018420053e-05,2.0685918386886422e-14
0.0,10.465669819080427,0.998293567273282,0.0,1.2137583658282556e-128,0.0017064327256678194,1.0486551000863922e-12
0.0,5.159479456035209,0.9670968703712559,0.0,3.2745471737975088e-130,0.03290312962641166,2.33087138549187e-12
0.0,4.155191133174212,0.9538280595231317,0.0,9.637878588609094e-131,0.04617194046679454,1.0072164003317985e-11
0.0,7.44777128442851,0.9597997883045539,0.0,3.2885402194348265e-126,0.04020021168288187,1.2562448685667989e-11
0.0,10.973279805125138,0.9954800910572635,0.0,3.228307713283615e-122,0.0045199088966740636,4.606084209608362e-11
0.0,13.75150377291085,0.9991368297813663,0.0,4.271374894816541e-122,0.0008631701126814133,1.0595078200122651e-10
0.0,11.805962436393749,0.9978204502495337,0.0,1.2127721747188706e-112,0.0021795495667874267,1.8367767165066892e-10
0.0,6.453132137973858,0.932017174651819,0.0,3.725295212369729e-135,0.06798282533818044,9.999507686577422e-12
0.0,14.766562957964315,0.927332039146869,0.0,8.073313039850853e-124,0.07266795204755308,8.80557692872921e-09
0.0,14.364954541166302,0.9260089344973748,0.0,6.69833278117989e-126,0.07399105576973324,9.732890984800348e-09
0.0,14.31238185382566,0.8619006052169593,0.0,1.2571161719589687e-125,0.13809938482726272,9.955776884500573e-09
3.0,14.15923939442184,0.19963477289878923,0.0,6.179802510824816e-131,0.8003651714690234,5.5632186342233185e-08
3.0,7.944771867588582,0.002996295172690313,0.0,2.4252603946771166e-130,0.997003502976055,2.018512536144598e-07
3.0,14.764426288384005,0.0005286523148918735,0.0,6.940290292361316e-136,0.9994711537060199,1.9397908700308038e-07
3.0,15.185429083586362,0.00026476506055073904,0.0,1.669430519862761e-132,0.9997345902400077,6.446994404782305e-07
3.0,11.71058120188222,2.0279956364507068e-05,0.0,1.877229382322603e-134,0.9999653357197467,1.438432388758329e-05
3.0,14.190199535253795,9.80197337447899e-06,0.0,2.4404773053753576e-132,0.9999781014930557,1.20965335685312e-05
3.0,15.006363576258206,4.9633454121334005e-06,0.0,1.5020030026084788e-146,0.9999945989147648,4.3773982162414204e-07
3.0,11.5766494890265,7.181009704956656e-06,0.0,1.2446978702585135e-146,0.9999922505420343,5.684482592392803e-07
3.0,13.113427166394283,4.794457290696791e-06,0.0,2.140591376478734e-159,0.9999913626137797,3.842928928000403e-06
3.0,13.390934892330211,3.195903365130542e-06,0.0,2.453021391494615e-160,0.9999938839020215,2.9201946118112526e-06
3.0,12.618571438203654,4.123248367686959e-06,0.0,1.3552825771024643e-183,0.9999953589536966,5.17797934252147e-07
3.0,12.086597806575648,1.5284662091378432e-06,0.0,3.3270600857582097e-186,0.9999983432270558,1.2830673357725774e-07
3.0,12.326685326159042,7.104240299720678e-07,0.0,3.65149378116704e-179,0.9999992869637019,2.6122667032363846e-09
3.0,12.980491330888256,6.306833057150033e-07,0.0,3.6798807351508536e-181,0.9999992956366432,7.368004977190569e-08
3.0,13.279751518273697,2.3131096804087284e-06,0.0,1.6885650643919157e-178,0.9999974141283653,2.72761953312614e-07
3.0,9.892567235816513,9.049733970123498e-07,0.0,4.842434953244332e-171,0.9999990027076443,9.231895762527972e-08
3.0,11.61738153557443,3.840712372475507e-07,0.0,5.457753172104896e-182,0.9999992193704196,3.965583420328789e-07
3.0,12.381388981749142,4.579444421583818e-07,0.0,1.2302748065810908e-178,0.9999992989691985,2.4308635818583867e-07
3.0,11.11870433911219,4.3340766001254397e-07,0.0,4.834152877293298e-193,0.9999990989463939,4.6764594483649404e-07
3.0,11.461229177338078,4.359836968437028e-07,0.0,1.1062891274507313e-195,0.999999230976872,3.3303942977441937e-07
3.0,11.061726439722449,3.3948327521688706e-07,0.0,4.078022662764564e-183,0.9999972698256436,2.390691079946568e-06
3.0,10.259684908109294,1.1962242802096367e-07,0.0,4.3883719510202957e-190,0.9999990438957221,8.364818485460935e-07
3.0,11.932771430733231,1.61998620470584e-07,0.0,2.8028129798582626e-180,0.9999995572687164,2.807326619594512e-07
3.0,9.433704559874764,4.715063106688708e-08,0.0,9.985233470815559e-204,0.9999991826132167,7.702361512349487e-07
3.0,10.869851998941133,1.656746791180575e-07,0.0,2.3908923263283656e-207,0.9999972162631832,2.6180621365815616e-06
3.0,8.184994635784571,1.4475803287237272e-07,0.0,1.4341572919969893e-207,0.999997585025809,2.270216156934008e-06
3.0,11.11415423353411,3.8095108086648795e-07,0.0,2.08919339666134e-173,0.9998301114457893,0.00016950760312867122
3.0,9.716435991851636,1.194777798489799e-07,0.0,3.928084158353127e-176,0.9999457870385658,5.409348365296953e-05
3.0,7.802328676420968,1.4814794469481087e-08,0.0,2.0037506556481564e-210,0.9999979992506371,1.9859345669897836e-06
3.0,8.851892475175958,6.39895643545258e-08,0.0,6.6553430719156785e-208,0.9999875396386223,1.2396371812031365e-05
3.0,8.573554445643564,1.9964714145972173e-07,0.0,3.371693964106045e-211,0.999965288842481,3.451151037607965e-05
3.0,10.284045806171786,3.0814971294276475e-07,0.0,3.569448190559188e-209,0.9999279600390447,7.173181124099004e-05
3.0,8.839341315707317,4.0384125421446153e-07,0.0,1.5398754345716505e-198,0.9997404057766511,0.0002591903820932517
3.0,11.483255387965604,2.7864519806130043e-07,0.0,2.0007016493598583e-188,0.9999818533250733,1.7868029727223222e-05
3.0,11.102035064791833,2.8322179334424436e-07,0.0,2.4596919652913627e-157,0.9999974396758361,2.277102369297901e-06
3.0,7.629537419559676,1.1604953470528377e-07,0.0,3.373355682726197e-160,0.9999992986861627,5.852643013307728e-07
3.0,10.569023298707743,4.57214073861126e-07,0.0,3.3489614850346974e-171,0.9998992933439956,0.00010024944192909194
3.0,9.666843798196702,5.992560356397072e-07,0.0,7.983627095988236e-158,0.9999048351149552,9.456562900770776e-05
3.0,9.313386564790559,3.9920645014757296e-07,0.0,1.2392700906715375e-168,0.9999415460643134,5.8054729234850934e-05
3.0,9.122563625271852,5.5903781188614e-07,0.0,5.836904654155755e-168,0.9999268015782683,7.263938391825215e-05
3.0,8.665785898484671,8.803705804003148e-07,0.0,1.5784100251120056e-166,0.9999987915581116,3.2807130642757e-07
3.0,11.790101530527144,1.976383730119928e-06,0.0,7.4594438986041e-164,0.9999970966843259,9.269319423858632e-07
3.0,10.664134342265477,7.67571373680804e-07,0.0,6.461374268990475e-152,0.9998874848405754,0.00011174758804935366
3.0,10.347405271947576,2.8906584521378003e-08,0.0,7.508479564104404e-180,0.9999998957560278,7.533738614905613e-08
3.0,9.623957180032066,3.216872153084035e-08,0.0,8.454952561599442e-173,0.999999673866938,2.9396433892757856e-07
3.0,6.785962373847948,8.067567603949292e-09,0.0,3.663311800771127e-175,0.9999999454733222,4.645910859815093e-08
3.0,9.643265346285169,1.7600316656225913e-07,0.0,9.416066877671325e-169,0.9999977471764067,2.076820425390948e-06
3.0,11.610646024828677,1.474679999486483e-07,0.0,2.712738670487929e-165,0.9999975031088422,2.3494231563577893e-06
3.0,8.932287138856653,1.7202695568521337e-07,0.0,1.5440291031100037e-162,0.9999961403738872,3.6875991557886547e-06
3.0,12.103410241709426,3.926838927339336e-07,0.0,7.689842916232794e-182,0.9999992327508203,3.745652858244899e-07
3.0,8.256722354426401,1.3064809610426004e-07,0.0,1.2600881692977812e-183,0.9999997182280088,1.5112389377481537e-07
3.0,8.126092578145242,1.0440224951718265e-07,0.0,1.1616299257047724e-190,0.9999991188602543,7.767374951392132e-07
3.0,9.651353326096745,1.337571637130405e-07,0.0,3.435456983842578e-196,0.9999998530664339,1.3176401275397752e-08
3.0,10.968364742208122,1.9612722325436048e-07,0.0,3.9540940635200826e-197,0.9999997873901423,1.648263314881522e-08
3.0,10.882461926360207,4.038136463752638e-07,0.0,4.768456467124607e-229,0.9999995132717533,8.291459901954321e-08
3.0,7.552831500911897,3.086789242650512e-08,0.0,1.0094480292902183e-228,0.999999953634194,1.5497912165223563e-08
3.0,10.668810253592719,1.770623054034113e-07,0.0,6.099765637806932e-226,0.9999997648766451,5.806104812195146e-08
3.0,9.734633881160036,6.282294031275521e-07,0.0,4.8710411586015085e-216,0.9999993709573921,8.132031620381761e-10
3.0,10.455950966316474,1.3284388839938362e-06,0.0,4.093153035624182e-232,0.999998664543251,7.017863408028425e-09
3.0,7.86418837243102,1.8976246247399316e-06,0.0,1.135534270735881e-232,0.9999980966062492,5.769124489706059e-09
3.0,9.060082759921698,9.035076227749886e-08,0.0,6.817346924809406e-225,0.9999998066164718,1.0303276451689611e-07
3.0,10.95023373638525,2.7225752644424115e-07,0.0,7.209177828859821e-222,0.9999994826340173,2.4510845499402933e-07
3.0,13.178602225296865,5.698279724336615e-06,0.0,1.3242708060902875e-192,0.9999942107103094,9.100996514060241e-08
3.0,9.52999050623342,6.807727261518866e-07,0.0,6.545250152687029e-169,0.9999992306947459,8.853252657317504e-08
3.0,8.53290594375564,4.1841225264097637e-07,0.0,7.149658893027597e-171,0.9999995439822211,3.7605524957308544e-08
3.0,10.011362453542992,5.689967854470165e-07,0.0,3.449043950607965e-170,0.9999993031025655,1.2790064789318835e-07
3.0,10.692283895112523,7.353503294706123e-07,0.0,3.940659294475378e-128,0.9999991885264482,7.612322117650217e-08
3.0,11.605535974461443,1.8261568423750227e-06,0.0,8.298626087716768e-128,0.9999978896759285,2.8416722779592153e-07
3.0,13.823692325565526,1.0959766541560986e-05,0.0,2.7833594136517395e-145,0.9999889915861576,4.864729940875382e-08
3.0,13.504995648360422,2.2748909567879772e-06,0.0,2.468826973883697e-160,0.9999974234244028,3.016846389834514e-07
3.0,12.986499266043504,7.875147794864867e-07,0.0,1.407407588478759e-157,0.9999986949185,5.175667190712879e-07
3.0,13.640837710966164,5.534715993515668e-07,0.0,5.86320110558906e-158,0.9999990465502789,3.9997812034989546e-07
3.0,14.178601786111633,8.72843362307991e-06,0.0,7.837343431765896e-152,0.9999910712087093,2.003576662290803e-07
3.0,11.016765930545983,1.718002897474899e-06,0.0,6.257537285662373e-158,0.9999982444280372,3.7569063962743485e-08
3.0,13.482459644514613,1.1383313437436332e-05,0.0,8.732048948498357e-163,0.999988522030313,9.465624812909675e-08
3.0,13.92291884724537,1.5059685845637553e-05,0.0,3.463948287184681e-159,0.999984607945095,3.3236905782091757e-07
3.0,14.360274461409256,1.0682017925031199e-05,0.0,2.2097573149118476e-159,0.9999890776681554,2.403139180290848e-07
3.0,12.366666720911208,1.8459186887600987e-05,0.0,1.839587110999396e-148,0.9999813898573581,1.5095575283210557e-07
3.0,13.247839117387045,3.625833189016507e-06,0.0,7.091204745977816e-140,0.9999948176727697,1.5564940398187521e-06
3.0,11.526589462978134,3.1364191891840698e-06,0.0,1.9271923475628572e-120,0.9999967301534044,1.334274048599721e-07
3.0,11.86552442921995,1.2869615572224474e-05,0.0,1.4649892020529583e-116,0.9999867382187253,3.9216570103379923e-07
3.0,9.085132339676203,1.104211776266813e-06,0.0,6.711514604817129e-152,0.999998315719237,5.800689853160719e-07
3.0,11.662457021304306,2.240065401867679e-06,0.0,1.4734274841466099e-145,0.999996505449657,1.254484939715478e-06
3.0,11.66952849058678,2.8979868455583816e-05,0.0,1.4204539129643116e-161,0.9999705763844072,4.437471357151648e-07
3.0,8.32342356599396,1.160642656719977e-05,0.0,2.958688223535262e-162,0.9999883559388326,3.763459870582332e-08
3.0,11.915521410677245,1.9635803466972168e-05,0.0,4.295022747424614e-158,0.9999803040316544,6.016487709901773e-08
3.0,8.64014978616235,1.0793108989944412e-05,0.0,4.0942158242015526e-179,0.9999892035372103,3.3537982729285743e-09
3.0,11.47214232573469,1.1037697065726917e-05,0.0,2.653731296692575e-177,0.9999889575152449,4.7876879872954895e-09
3.0,14.830113869336447,4.355778831709074e-06,0.0,6.371264746028199e-150,0.999995590384736,5.383643099881248e-08
3.0,11.030854236631118,1.9713596270632684e-05,0.0,1.9297775700362554e-168,0.9999802795178319,6.8858961834401605e-09
3.0,12.326840384715675,3.101303770790853e-05,0.0,1.651803182899906e-164,0.9999689773172453,9.645045524947363e-09
3.0,12.135674383397664,4.120229563432169e-06,0.0,7.45295717061949e-167,0.9999958778492177,1.921217696295653e-09
3.0,12.213523464406467,1.982203406251879e-06,0.0,3.0885991955630954e-166,0.9999980078090631,9.987529281509863e-09
3.0,12.213595639576418,1.9642205057514757e-06,0.0,3.0884423460077537e-166,0.9999980257919238,9.987569139828501e-09
3.0,10.904437927152257,1.2363404661964373e-06,0.0,2.5093073806009004e-189,0.9999987612615512,2.3979812573640056e-09
3.0,12.639753455392048,6.825549206532875e-07,0.0,4.047880311153221e-187,0.9999993095281966,7.916881314484853e-09
3.0,13.25078280464033,4.708412793293302e-06,0.0,3.022855686507066e-197,0.9999952830085032,8.578702284057756e-09
3.0,10.56132610220429,1.764682058448851e-06,0.0,1.2161319828893558e-200,0.9999982321613443,3.156595801139335e-09
3.0,11.420556793185836,6.482197094765062e-07,0.0,1.2362657654878542e-182,0.9999993508778028,9.024862212532071e-10
3.0,13.035653721492075,7.426543177128313e-07,0.0,2.889001492148499e-200,0.9999992563632701,9.824107708740723e-10
3.0,12.786929971566076,1.4135948316578334e-06,0.0,3.3699458093500085e-199,0.9999985844563869,1.9487799390013263e-09
3.0,10.955508810766535,2.098336738835343e-06,0.0,3.7155702719046598e-199,0.9999979006937554,9.695040733207372e-10
3.0,9.549892981878559,2.3048896323154214e-07,0.0,1.4439572790295597e-211,0.9999997694242562,8.677898270978641e-11
3.0,10.309216673762743,6.980836407555689e-07,0.0,2.6636285650449525e-209,0.9999993015382418,3.7811579143357193e-10
3.0,12.833038664365674,5.88616431149244e-06,0.0,3.90793125546087e-189,0.9999941102805296,3.5551570919273544e-09
3.0,10.51565174496506,2.576856990913135e-06,0.0,1.0463595777723884e-191,0.9999974217141769,1.4288304545477737e-09
3.0,9.470189776665366,2.419918028259697e-07,0.0,4.499904553063102e-190,0.9999996601302613,9.787793417025939e-08
3.0,8.13019147256312,2.6974380478019227e-07,0.0,3.56366633845618e-189,0.999999638243277,9.201291663267505e-08
3.0,10.509013846262532,2.673734983313653e-06,0.0,8.59139514586199e-182,0.9999973261418509,1.2316428234618046e-10
3.0,-2.6875037061035645,0.00018491259948969185,0.0,2.8812169088091648e-220,0.999815087398605,1.903705751084801e-12
3.0,9.934335824553115,6.874404270593812e-08,0.0,2.309038618519164e-177,0.9999999312406015,1.535407753547952e-11
3.0,10.211291852149527,3.812604478207836e-08,0.0,1.423540521668016e-177,0.9999999618565028,1.7450641189063655e-11
3.0,11.220703652209421,6.821319093299788e-07,0.0,1.0106279874165171e-160,0.9999993177722531,9.583580719348169e-11
3.0,9.220277685623921,8.398721987900858e-07,0.0,1.1121658252032058e-158,0.9999991601090673,1.8732146668883053e-11
3.0,9.39854296394921,5.269806040151034e-06,0.0,1.4078191456104184e-170,0.9999947301519659,4.199200600226667e-11
3.0,7.819852896363959,1.0603734840930915e-06,0.0,3.7373413920557793e-174,0.9999989396204376,6.07659740327979e-12
3.0,12.009224152296891,9.41107747858596e-08,0.0,6.305687835776205e-149,0.999999905661578,2.276456167440864e-10
3.0,10.894109959950837,2.710824080354138e-07,0.0,8.424665005761644e-158,0.9999997287204562,1.9713401563798093e-10
3.0,9.645514089743962,6.749860246759418e-07,0.0,1.4720410144684605e-171,0.9999993245971301,4.168435524126275e-10
3.0,9.770622188478667,6.931425107973221e-07,0.0,3.0631837158694944e-171,0.9999993065251515,3.323360817235931e-10
3.0,9.921608849275048,3.463591058462846e-06,0.0,2.7781706021317515e-168,0.9999965354663322,9.426077299708792e-10
3.0,11.187709572774503,8.004897343637311e-06,0.0,2.563660073939427e-168,0.999991992888553,2.214101852411037e-09
3.0,13.11535699008421,3.322491424762107e-06,0.0,2.545029006508813e-156,0.9999965424785499,1.3503002389329714e-07
3.0,11.80076731324175,1.8792505058727451e-06,0.0,1.2001828749095923e-158,0.9999980724543056,4.829518713166944e-08
3.0,11.28096487573551,6.129355435696265e-07,0.0,2.2281974266379874e-158,0.9999993841226585,2.941796332487185e-09
3.0,12.549185525636261,1.308470820139873e-06,0.0,1.1882537323817257e-155,0.9999986828391183,8.690060014045032e-09
3.0,11.626807506011122,6.913750384593682e-06,0.0,6.533980025666613e-150,0.9999930795683944,6.681219606990212e-09
3.0,12.337834710264858,1.4165189102033219e-05,0.0,8.763191602706632e-147,0.999985822768476,1.2042420779048873e-08
3.0,11.956831378969985,1.1689640963679568e-06,0.0,3.729348121982514e-154,0.9999988301164426,9.194596212873922e-10
3.0,10.2266438569009,3.387883496435633e-07,0.0,1.3574240950118362e-156,0.9999996609749678,2.366810900708707e-10
3.0,12.41145046622039,6.089965945018454e-06,0.0,2.1803795004303882e-133,0.9999939069613494,3.072703990392321e-09
3.0,12.72208335485733,4.9296261148003875e-06,0.0,1.0401472875272804e-133,0.9999950668159949,3.557888796202653e-09
3.0,11.635496002652253,2.0953871275236395e-06,0.0,6.285251458963644e-135,0.9999979023936172,2.2192537269635093e-09
3.0,11.200680537869237,1.4624944755168768e-07,0.0,2.9504909163291735e-118,0.9999998356813526,1.8069198090548684e-08
3.0,10.663647281760998,4.633789303510043e-07,0.0,1.4097609963882558e-130,0.9999995363496059,2.714621286347141e-10
3.0,9.122753019403225,1.3386689537403512e-07,0.0,2.267636368005092e-134,0.999999866067111,6.599189517960395e-11
3.0,13.708895554253184,9.91956376088231e-07,0.0,6.074960211073675e-95,0.9999988795075113,1.2853611092796468e-07
3.0,10.820033117698715,4.152164588187389e-07,0.0,3.105509179989732e-96,0.999999502844518,8.193902140326499e-08
3.0,11.91714239440654,1.5293527600072428e-06,0.0,1.777412043290789e-106,0.9999984151692075,5.547803094383068e-08
3.0,14.236509710355206,5.191833193362901e-06,0.0,6.642657152281505e-98,0.9999947987307516,9.43605345377785e-09
3.0,13.244208012061646,3.832109509486846e-07,0.0,7.022648490471074e-82,0.9999994992153339,1.1757371358061781e-07
3.0,11.661256618925947,2.878447039007595e-07,0.0,3.010855665404177e-84,0.9999996288606926,8.32946017892061e-08
