k_0,k_1,k_2,k_3,k_4,log,zhat
-4.666989298140717,-60048.52699148122,-102.06124515176492,1.7886567297973173,11.63756230564486,11.637615192188271,4.0
-7.682292204217962,-60035.9796096345,-139.232193758808,-0.17736855998257184,11.059394231366245,11.059407419156082,4.0
-5.36110341063867,-60040.87033231612,-95.42980127920163,1.1199853952117031,10.513483727181669,10.513567114938738,4.0
-1.3162443241524961,-60048.136935032984,-72.75339944872837,4.659825293581303,9.987129822829734,9.991987481200955,4.0
-1.5686756691378,-60052.77042201352,-84.77301718072874,2.507835131715785,9.249094193652738,9.250294672066483,4.0
-12.881435999659022,-60051.48161339564,-139.63251276730696,-7.595106248219945,6.859089553378334,6.859090084036102,4.0
-16.31933869913899,-60042.41886141612,-150.21809537655375,-10.060534683981885,3.6555220184039534,3.6555231250844673,4.0
-4.158066776946747,-60029.690667796225,-87.76355394157983,2.2366856611936736,9.232605300763971,9.23352202016579,4.0
-3.6235388372864925,-60029.4924252375,-80.46761228571796,2.603555290291249,9.190274212818796,9.191654538330496,4.0
0.2645116923507089,-60031.31456327442,-78.2451867894674,5.922102582570615,10.797851200715368,10.805478056290605,4.0
-2.162594688039011,-60036.490185828305,-91.65413736960957,3.5678459265229048,11.3573227459575,11.357738073080899,4.0
-0.8643586397973912,-60035.48852286462,-100.33729385546133,4.813249546302664,13.013260277197421,13.013535829633119,4.0
-3.1629859918325742,-60027.70360175389,-114.99233120579208,4.4036460805364435,11.215722708906252,11.216823078055748,4.0
-10.74226995141819,-60024.04265175629,-146.2377364625769,-2.7388989985985255,9.675531034464278,9.675535095397368,4.0
-3.156644900460858,-60028.703755834984,-136.63011215994362,3.599969760527337,13.963151782868648,13.963183392922025,4.0
-0.16558527962102687,-60026.52060522488,-105.26849142500487,6.23963645498921,14.458314246337684,14.458584226723847,4.0
3.5852595912286827,-60023.38293897818,-92.02273555124253,8.995744712175402,13.492929244064792,13.504057206946442,4.0
-1.5097587169158153,-60030.816712541426,-134.71107969461158,4.740902414288197,13.201297417571467,13.201509491903378,4.0
0.7274498127759408,-60034.15955410003,-109.35701699525595,6.940535362342995,14.161655748119784,14.162387927181818,4.0
-1.5124605520751366,-60035.7823635921,-136.2035257601537,5.355483525144228,14.02792481185178,14.028096215902877,4.0
-2.9015429097679437,-60034.11965644283,-129.52449677651407,3.817651542805951,14.084824572472245,14.084859369323862,4.0
-2.1159576351442375,-60036.09674750725,-119.10549003449125,4.482928417041524,14.319824543314292,14.319878057599535,4.0
0.14574365257650257,-60035.31645871743,-133.43267170944785,6.351237112718151,14.106404084015185,14.106833379393631,4.0
-2.723867168927132,-60023.4940397902,-124.7774555517002,4.4305382409315754,12.848328995862982,12.8485500461867,4.0
-2.328302810964825,-60023.98871938964,-119.94625363297786,4.8444067129522566,12.550498060336576,12.550948381483666,4.0
3.362119124657209,-60023.498083412254,-112.58547195795299,9.09881153026601,12.572126165435005,12.602766026951672,4.0
4.634580311067786,-60025.5848858635,-119.55809638014554,9.443568413064556,11.974259807989462,12.051455286509402,4.0
1.8920744685218018,-60026.82842562928,-111.35602944815838,7.628110460754296,13.023896984430866,13.028436953737888,4.0
0.4421193612428702,-60023.26284157293,-125.13391190102081,6.047611692558849,12.407850226400285,12.40958403515198,4.0
2.7814017398899473,-60022.68045079859,-106.8590832422608,7.9622498757368785,12.289891542400873,12.303077086427331,4.0
1.7785041787939733,-60024.49476140335,-128.06318807637277,8.31292262856811,12.758924195413531,12.770598176919137,4.0
6.311331336155451,-60032.47338783801,-85.93936030238936,10.497467606250424,11.757893102735057,12.010862962406826,4.0
-0.776023545884069,-60031.82795143318,-127.61308888315384,5.474082582227073,10.20559706327904,10.214388430853125,4.0
0.5032826912585655,-60031.41425579685,-143.1174109805838,6.263150479179371,10.10378523846305,10.125104026707522,4.0
-6.6762169478495785,-60027.58167546705,-206.24412777947896,1.5547821957898353,8.345688130424673,8.346811748291485,4.0
-2.6006873948863536,-60025.65536102629,-160.61899516998923,4.448297389876036,10.370605568484077,10.37328331567677,4.0
1.7614616254403224,-60037.38986413521,-110.2743441329093,6.955722907634456,12.594643723720694,12.598213781859421,4.0
1.7088249803148408,-60041.015013520395,-174.74190775183445,5.911508021141914,10.868412858170247,10.875527363810699,4.0
-9.445834285236675,-60035.15023469104,-203.6362643238349,-2.458993659888751,9.34203847661258,9.342045980327375,4.0
-7.061646299975969,-60028.02339498633,-151.01808661510677,-1.1828297484065615,8.222711808703364,8.222794302404541,4.0
2.621472154327389,-60021.14028890567,-86.99217371994456,6.562024593402825,8.099650741365114,8.297737001031575,4.0
-3.741152393504919,-60039.10844712436,-217.23559078823,-0.3547448923115937,7.646725561281821,7.647071803064293,4.0
-7.160257811029648,-60043.36163306571,-231.407445000217,-3.130297501103289,4.123508043468272,4.1242278367068215,4.0
0.9926631747776504,-60028.52517558834,-155.26244938597898,4.9024064236751315,9.41700355236873,9.428109131430734,4.0
0.9926631747776504,-60028.52517558834,-155.26244938597898,4.9024064236751315,9.41700355236873,9.428109131430734,4.0
1.041933878445942,-60035.730846888626,-129.33505500018063,5.188147772589401,10.035631181395052,10.043571863821738,4.0
1.0366345445150067,-60036.34187338754,-166.91360582955795,5.148635846136473,8.503371854427881,8.538246964097844,4.0
2.4447664055271368,-60030.36004799225,-165.5305175543299,6.683697246364009,9.816443777092918,9.859720390739929,4.0
7.155763016348725,-60036.28144680661,-141.1351688713226,9.232018772195005,10.020339249120052,10.433517839938151,4.0
6.320577947318364,-60040.12876906626,-92.09730185007712,9.731475161525761,9.709816744647025,10.430398632709618,3.0
5.324305679402858,-60037.21033368107,-94.21877317361566,8.760359944503012,8.422814300059432,9.317521786704173,3.0
3.803682038327132,-60039.15580264265,-118.25172284221478,6.820253096251118,6.711794824315577,7.486124232359188,3.0
3.64239715566762,-60037.57272675163,-119.9582498451096,6.936478911849019,6.349675235473152,7.402226011769881,3.0
4.655783687099081,-60039.05762194753,-92.40215980331743,9.140645976408797,8.701434407043083,9.644944045929973,3.0
7.260274963435705,-60035.77587095849,-118.05046700653148,9.220008179908625,6.253113885391622,9.395941790165104,3.0
10.395416084085019,-60039.79407733425,-108.38467998492843,11.412801381767805,9.181880720405934,11.79736183606804,3.0
8.94066539094705,-60030.2865827936,-120.91297903470857,10.986026671423872,9.47228086179268,11.285699685565177,3.0
10.5585639174958,-60038.39053538795,-118.87454805262234,10.772864076645853,8.092157275282002,11.401803774137662,3.0
9.258807613642887,-60040.38768148665,-122.77526688605735,9.540791242856095,6.6681678557185755,10.134580086903156,3.0
8.664475145597292,-60035.63447346022,-112.92310565291521,10.216368685735542,6.82982144181025,10.43604360424061,3.0
8.588221201926768,-60039.40855888257,-118.40071049723176,10.983965025026425,6.651213091904333,11.083118943545491,3.0
6.011677981336231,-60034.853391026554,-123.3977978584337,9.10278466738785,4.613727167117744,9.157919282071171,3.0
6.712834134750672,-60030.76800899147,-125.53833910503715,8.6981567527443,3.5780609867628925,8.83208584790116,3.0
8.9577441222972,-60028.238731476566,-111.5454114736765,9.96365332536168,3.4123989626013636,10.276374511333078,3.0
9.320275496803035,-60035.2312260107,-112.48218090525654,10.408700067176143,3.837515229400452,10.699985689599712,3.0
8.623037791066675,-60032.97146678835,-112.21560381717129,10.47083805314682,3.4905544425407964,10.617975742458048,3.0
7.169610129761008,-60034.18717818878,-115.77035044417681,10.276156285095233,4.729261222662229,10.323664497206146,3.0
6.393922846778761,-60032.25604015677,-117.77394200508937,9.715239921636282,4.036920753299798,9.754003364869781,3.0
4.995161229597922,-60035.28527071071,-149.02422289161348,8.93794040789281,5.255215911063784,8.98152522694488,3.0
6.444896321849324,-60033.45622231447,-153.24976441983398,7.9899066227992535,-1.142914175095754,8.183347574561955,3.0
6.347176350873209,-60037.840258874945,-151.55242268436638,8.110627654088653,-1.131663480631527,8.268954427943825,3.0
6.66504327887079,-60039.8500994624,-150.42478604221037,9.023665848227555,-1.2148333137289313,9.114042182616272,3.0
6.4532391770335344,-60034.18667633452,-151.12670212116234,8.842387086843841,-1.5543840063790313,8.930158306157242,3.0
4.4321640190102585,-60036.12687826546,-137.3920921816794,8.563041734808111,-0.8169581143983855,8.579065824604648,3.0
2.5703188627527265,-60036.13624952996,-146.99596719342918,8.598433761612402,1.439996242415953,8.601616992243475,3.0
1.9905866127799499,-60040.7738868941,-173.91773900490887,6.0257450424620345,-5.552510037508739,6.043282602492693,3.0
3.233553227577781,-60046.206064194914,-170.15617711782085,6.952454420315277,-4.179307971617522,6.976439710425651,3.0
2.6915869898357094,-60047.68144117839,-171.50152275468153,8.287186727097668,-2.8562914437181206,8.290908433436224,3.0
2.1485787062491646,-60047.18060306109,-181.98568111935782,8.655178406328487,-2.101296705354809,8.656692116701397,3.0
1.7502733385906772,-60048.615992247425,-184.5996190436304,8.093967074594632,-2.647074695591538,8.09574492904983,3.0
1.2699347061513606,-60059.372283762816,-181.8288126886191,7.151978510065831,-5.481942009970343,7.154766957398452,3.0
3.2479538516425936,-60031.832530031046,-144.49025229414246,9.799313281330829,-0.9662708784263252,9.80076151869658,3.0
3.2479538516425936,-60031.832530031046,-144.49025229414246,9.799313281330829,-0.9662708784263252,9.80076151869658,3.0
3.0662549224536004,-60030.936530292085,-145.09925288728041,10.245626837320158,0.6485376966288143,10.246456565557654,3.0
0.5732481912008254,-60022.62698913342,-152.9475761699963,9.038301703854408,-2.2891709743826,9.038524421262096,3.0
2.1667552896867477,-60021.75195022481,-139.1108546002252,10.204371243711932,-1.9829514880111923,10.204699362775123,3.0
0.25434197146518045,-60025.487265924006,-146.26507514698278,9.188367687664798,3.6851391829726623,9.192564294393025,3.0
-1.260108342931435,-60038.491726534674,-152.88654300396027,7.593068280936329,2.2878352652505036,7.598163745015323,3.0
2.0239403198716523,-60022.55315762931,-104.77491172853948,8.823079773969361,8.14777587422327,9.235266538130706,3.0
3.2393963625163575,-60026.41661570333,-97.1159561132445,9.164316695384633,9.490511179254739,10.034922317173704,3.0
3.0599894775736907,-60025.318677795905,-106.02359422780236,9.127620145471607,8.310127148958054,9.494935975188762,3.0
1.7923776961800577,-60037.867621882884,-96.60194343069927,7.308296461137299,11.206273444049891,11.226433345878762,4.0
-1.347887930782779,-60033.79972725462,-135.9687119910845,3.9224458080123927,8.546116753936698,8.555935560977115,4.0
5.569060057581506,-60026.45593428988,-104.666232272645,10.997308829643323,5.71652574153517,11.006743406586782,3.0
3.6898394595944772,-60033.467685997166,-113.27903561807653,9.16846627605424,7.510278016289886,9.346326925841623,3.0
1.21387101646026,-60044.10287830936,-91.41558049704713,7.355280799662488,5.0284201490443134,7.450366918156559,3.0
2.47581434963546,-60043.400113153395,-97.25399057833849,8.724907782185502,2.828918598854898,8.729579511952746,3.0
6.894454271713869,-60028.50076764656,-87.06039944193412,13.32923214770128,7.498338763060836,13.333762090439622,3.0
10.330824925515383,-60027.54622701672,-54.53611405538377,14.489148564143498,10.004424076334601,14.51570649802604,3.0
7.819842760661345,-60031.74054116342,-58.98308394720868,12.905282827991712,10.520328749871492,12.999027576545743,3.0
6.1631998748418475,-60047.9513292218,-66.15411781838691,11.536954832169904,7.179717620438689,11.554254750357911,3.0
7.88929626976301,-60040.96088989138,-74.49379088849693,13.279035923560144,3.1083024177503233,13.283626804741758,3.0
7.88929626976301,-60040.96088989138,-74.49379088849693,13.279035923560144,3.1083024177503233,13.283626804741758,3.0
7.650158430909421,-60036.97286176211,-73.28530116684013,13.586339329121765,5.746688464997126,13.589370637428894,3.0
8.429219087566144,-60035.40888148796,-52.061809890642984,14.209379147439776,7.201380321014039,14.2133640353596,3.0
7.413318380083069,-60031.464946268694,-85.15269685621354,13.742506080244027,6.21305385980239,13.744823906263145,3.0
7.963050482761176,-60026.456824746936,-66.9034991576849,14.098039747774207,6.501840970098311,14.100704300546198,3.0
8.721802100487718,-60028.12693451179,-41.836301717501634,14.384426035561583,9.359249998472901,14.394419752336853,3.0
7.033635871996889,-60022.36350075547,-54.84459884222937,11.918347173639123,5.569033226817632,11.927613361898871,3.0
9.695741186655528,-60027.49519095201,-43.36966297794097,13.86851192773529,6.636718382296705,13.884515905896148,3.0
7.8948158811306985,-60023.31472788131,-75.57310460569704,13.35458650183378,2.250956124439389,13.358847002093668,3.0
2.3178696695247254,-60029.17495669471,-80.93985219380639,10.314948935946731,-2.1100856057975435,10.315289338621929,3.0
5.683163421582623,-60035.340770955896,-92.06027258773611,11.089818741757838,-2.786735896096147,11.09429626491091,3.0
6.83575180955329,-60038.686911665674,-92.69080718796897,10.74985833763923,-2.320078051547359,10.76962221965405,3.0
9.32697248337076,-60032.17667635583,-40.792257550297315,14.20855461722469,7.610014351491277,14.217462186076778,3.0
8.265625348371035,-60040.25656254737,-27.852138785546714,13.537310351366887,9.701065606687493,13.563669299646733,3.0
10.442848702091556,-60036.51383039084,-34.85028380337033,14.636463150157091,8.855468127433035,14.654477200300319,3.0
8.637286050030635,-60042.97255575409,-29.352464644290393,12.700872970263386,9.2423187465185,12.748388507561218,3.0
8.637286050030635,-60042.97255575409,-29.352464644290393,12.700872970263386,9.2423187465185,12.748388507561218,3.0
5.517872571953259,-60039.424419353236,-44.86253132801331,10.06170126245339,7.740761829653087,10.164992172289322,3.0
2.378497062431009,-60020.58607434478,-62.011761615883906,8.206291966538533,4.924900480757801,8.246013032287454,3.0
0.991054651761587,-60029.20332260255,-71.59617149863473,6.398124354854701,1.5918264488638716,6.4107076939273435,3.0
1.6560717660187372,-60022.394456653295,-59.14745348183971,6.772072065436493,5.830379053942039,7.105659452388481,3.0
2.5501711542006973,-60042.20190247854,-60.11297520748405,5.74277937729709,8.128941089602916,8.220388609540077,3.0
6.164896350850418,-60036.96507988504,-40.45062643567076,9.581580976952235,9.7736856264697,10.390116502944586,3.0
8.860366373702973,-60033.903643543024,-39.56567572167571,12.158851434298423,12.35924813432851,12.97369685179117,3.0
9.802238303179836,-60042.5553398743,-44.91729985512557,11.220590450806327,8.84491749293786,11.509570108310209,3.0
8.339437655901586,-60036.66759584476,-43.107030699282326,11.159070341623075,9.850464574601254,11.444117208685073,3.0
12.34230695667335,-60038.979329691225,-57.987962581629624,13.360555866104342,9.773338855599565,13.689069496154517,3.0
11.785737427686133,-60040.63149424142,-69.67785278277992,12.668033739040832,8.887958294428659,13.030349495990192,3.0
11.94024751913741,-60034.14347200011,-56.48624296530827,12.539935848499766,8.706000749610816,12.991398058879925,3.0
10.945834401225692,-60043.52692425117,-61.91951878459968,11.88020300165348,9.527453692444354,12.277596384428492,3.0
9.14716044504528,-60044.5817131659,-62.79675177461771,10.988352612459966,9.704012264089314,11.349838900462295,3.0
9.664617153020949,-60037.593713385315,-74.0966691684867,11.94926721578152,7.149567512641502,12.053664979636613,3.0
10.602948238499721,-60039.8870623501,-65.26699800995883,13.393991965543968,8.119206202023797,13.458351902288014,3.0
12.266675110945037,-60038.66975698609,-54.853532521533474,13.336353718643192,8.823253279260467,13.639478330210148,3.0
10.95918623945987,-60049.38638817817,-67.21370228772537,11.379876011206001,7.994110383488179,11.904868102070518,3.0
9.303539943873128,-60039.38650624396,-78.09053181770958,9.661191167906228,7.914802607306699,10.289116708468445,3.0
7.281552638913279,-60026.385099357765,-97.9421967098059,10.360396180958293,2.844940475589821,10.405901947034144,3.0
6.129107894738748,-60030.757337112045,-89.70000861420525,10.232098283256754,2.3963048969263863,10.248875278364116,3.0
11.50725705969117,-60031.27476343596,-53.368122441973775,13.038120213951903,7.231594254102349,13.236443643176427,3.0
10.307025568533577,-60037.80589151936,-52.0011792360775,12.30938660376831,7.601493389086933,12.443952371549466,3.0
11.402742082357426,-60030.68169522703,-73.12752286911379,12.819710339262153,3.4834350589353242,13.036864880926103,3.0
8.80518906269883,-60036.13340061735,-84.34857632217873,11.205465566047081,0.9876505391147496,11.292312200821051,3.0
9.429636426029566,-60032.79410532308,-78.37070311863198,12.158369111437608,3.0956863444219636,12.221736234584732,3.0
7.826892164397039,-60036.65008885988,-88.07451488489144,12.764725220866957,1.5808481300499526,12.77188355400014,3.0
6.337825936502959,-60047.86566290634,-90.93187932536205,11.28333658448032,0.15678769735700016,11.290441282953703,3.0
10.420215499988487,-60043.44539538309,-74.96556270599078,12.047316708983262,0.7609802793489919,12.226726447337256,3.0
9.4642440797339,-60042.95229520162,-76.05025953007816,13.37210454456298,1.8951802008111098,13.391999119484957,3.0
9.164363004265727,-60040.369493224855,-75.80528438985783,13.022547848855211,1.7073065942305679,13.0434464064982,3.0
6.770178211559596,-60041.25853502898,-88.46172917948186,11.03373723044281,-1.3866608435166654,11.047715246826932,3.0
6.698276912217777,-60049.5690432337,-105.4549972661977,9.582049264351344,-4.299426429747623,9.636465797277095,3.0
6.551087431751601,-60043.32652003176,-106.73974901919945,9.668988545717584,-4.388678928755073,9.712288170661358,3.0
4.765183654444302,-60047.02062169842,-125.68432430738872,8.700856908646573,-7.780002505538604,8.72020120946359,3.0
3.3378902804678336,-60033.88014415434,-107.26668419460947,9.889577095302773,-7.3455507247322736,9.891003815070432,3.0
0.7773801438519037,-60022.717132882535,-116.90593457549727,8.667092643939938,-10.158807736010193,8.667467157719633,3.0
4.224005799303304,-60033.40433749803,-136.46006688248485,9.18293918174995,-9.058471512769415,9.189935077205801,3.0
3.7192858198182996,-60044.28410880172,-120.54539645098188,8.01152274660788,-6.140260333536116,8.02510510442509,3.0
2.682075133323057,-60045.95927168602,-123.56421803227039,7.155121955850129,-7.147193560232598,7.1664704232874605,3.0
-0.5449709902809836,-60059.58035172861,-145.96884863480255,3.929949432872558,-11.189824417079627,3.941276439366791,3.0
-0.4898896147217471,-60061.13133868544,-145.34907184816853,4.130336872762864,-10.972442315904193,4.14013951033621,3.0
2.2644550842205824,-60042.83585258969,-116.52298031442149,11.081797814672985,-5.801035893036918,11.08194599172935,3.0
-1.5173064477465097,-60033.78180842046,-137.61023699757365,3.5600485041009584,-14.138790365937922,3.5662655415459525,3.0
2.727680596227131,-60034.6783318159,-123.62264466909681,6.708373645069788,-9.57843669091536,6.726874227267614,3.0
6.323485665196584,-60022.959225219725,-79.28016398523994,12.142794560978555,-1.9721428657351758,12.145760556084147,3.0
5.863170787474978,-60032.65680908789,-89.1673831742159,11.462108506114209,-2.9488824425860045,11.465804014576573,3.0
5.313794515243085,-60035.90173432805,-91.80298526200377,11.041544332165927,-3.2671651272670275,11.044794048760762,3.0
6.184102285543931,-60026.012550255415,-67.46744339327131,11.477271704885403,0.43777926974491876,11.482300898332843,3.0
9.04153777987736,-60034.03457849322,-57.433535289290525,12.012148667323075,2.766888763931936,12.062241361561851,3.0
8.582030614416166,-60036.41278408878,-58.531328125734895,11.165842452462492,2.0606019092508987,11.238718120690022,3.0
7.035992980254466,-60033.702116173525,-53.37413618110906,11.229901749900309,2.0980381380877766,11.244982817678046,3.0
8.287598457550596,-60032.485311614044,-48.04327991712328,11.110182089324823,5.626903044391268,11.17184882427101,3.0
9.120416340445548,-60028.64202420373,-47.671720055401344,11.86399572796881,6.391863121345505,11.930290735490082,3.0
8.108419920859008,-60035.19463060763,-35.75716910795448,12.704892230720635,8.401506964999884,12.72822788561674,3.0
7.357733854376855,-60037.42506607244,-35.71997720987903,11.978123577270498,8.083099928239989,12.007868624597355,3.0
9.852808246123924,-60041.32374097952,-24.43547248460976,13.27392636934588,8.788527504160694,13.31693630710607,3.0
10.375117695840515,-60037.14060440089,-40.2573366409601,12.259129028945466,5.154572845218754,12.401323311795444,3.0
12.379478812998128,-60040.12335895451,-35.30198482327168,13.763297979812853,7.115607567052168,13.987973620277465,3.0
10.219715428588879,-60034.169832373846,-26.60792249687428,12.773672367579131,10.655257028825925,12.954321944771923,3.0
12.754928460080745,-60034.007117081266,-48.79614695119627,13.170291878199876,3.5439430927994326,13.677209663595265,3.0
12.422883235650918,-60030.015823926355,-49.13274814347729,12.784806212476905,3.188353271788886,13.313316910862618,3.0
12.40454653297044,-60029.91499722501,-28.06599527685151,14.409829160037612,7.237916843921903,14.536805448288776,3.0
10.892928122948407,-60033.688494779635,-50.029474737187336,13.465298249580075,2.824028140335116,13.538900201530492,3.0
11.297594554365677,-60028.830009898906,-49.34643128496747,13.735104208194207,2.923029528639102,13.81889220488505,3.0
11.297594554365677,-60028.830009898906,-49.34643128496747,13.735104208194207,2.923029528639102,13.81889220488505,3.0
12.796128531728515,-60029.018023546734,-38.048752150747426,12.43957424468643,3.0045592984678606,13.32683935938018,3.0
13.241013142928004,-60035.18069882804,-37.32113255059347,12.879514527750782,3.478807091136556,13.76969193516309,3.0
11.789276317332803,-60028.73272843685,-29.29294594690318,15.324980833806928,6.206219450220887,15.353809089393462,3.0
13.901769822073714,-60026.41378190812,-25.071234835230264,15.575316050134667,6.92191226557566,15.747381199889476,3.0
13.771811122746076,-60028.676136224916,-24.789932985298904,15.375898414179122,6.850248272951742,15.559278833488248,3.0
10.056348372737123,-60031.72914113645,-68.42784830757822,9.342177940817171,-2.9998521401126723,10.454856158126969,3.0
9.238800851947367,-60027.046833999266,-57.220061275532025,10.159827600237417,-1.5443795281125219,10.494954883764374,3.0
11.196560913448266,-60021.758064904396,-20.16342272415997,14.913928355190823,8.395417767300106,14.93937552680067,3.0
11.485783943736255,-60019.575167048424,-34.70168788155293,11.699745281066,4.473618063309235,12.292025685139677,3.0
11.485783943736255,-60019.575167048424,-34.70168788155293,11.699745281066,4.473618063309235,12.292025685139677,3.0
13.127274775686049,-60021.805964033156,-19.027272626837338,14.004957991645444,7.891693092520136,14.354176012343881,3.0
11.911970272380433,-60021.960659022436,-6.075534091194044,13.63053866628531,10.59073980470923,13.835247088702305,3.0
12.920935779140205,-60022.78360352554,-5.806403314777022,12.503946634098611,8.905016339672896,13.43797473238852,3.0
13.160552795190275,-60022.29255600557,1.415998672216702,14.595588410964481,11.356589903066435,14.840346209827594,3.0
13.003405031628148,-60021.78756606224,3.496232746638313,13.76264674654327,11.006012114772528,14.188934285388042,3.0
14.012286718899466,-60022.09547434639,1.1844654193441677,15.022202240142992,10.516498730532806,15.340871616569322,3.0
13.243531829763391,-60020.74377621935,-13.904451197639318,13.418798860041655,7.796624538563847,14.030111961224383,3.0
12.034040428496054,-60022.178731342115,-8.001439875641069,13.875054583061585,10.299178657804553,14.046186552396572,3.0
13.399083368498593,-60027.6210936866,1.947702474471651,14.51284639232261,11.987106393428274,14.855246550138785,3.0
14.668585369233426,-60027.200316447575,-1.1568174151389634,14.820185770578647,10.68960212031058,15.449010518562005,3.0
13.988320668081315,-60028.780739058224,0.0858753857408665,14.515374324859806,10.487163969622177,14.990457822593703,3.0
14.9616178929728,-60031.82809833248,11.697556526089546,15.312066735315947,13.16545199577681,15.926268720041802,3.0
16.76998989771736,-60036.65040111905,-1.9048456199298123,12.255596142032125,8.84127213896529,16.781236909728122,3.0
16.500881092607425,-60031.943809144526,4.633247604503172,15.340079991908077,11.363867314500947,16.777843946045255,3.0
12.61901298795426,-60014.20045431816,-11.117668226142328,13.047834529390407,5.956540957158193,13.549886858902434,3.0
4.875788552882016,-60006.39866734243,-19.287107415823364,9.316775154214286,1.119711225729338,9.328762782157833,3.0
6.615275542744925,-60009.78404701254,-26.377360589506885,10.119925913061195,4.419468451990177,10.152781910065565,3.0
12.778034339945822,-60017.11712331318,-15.590123115219356,12.379522423114484,8.958224275516905,13.30468424476501,3.0
12.86474722623808,-60030.94916302633,1.386597635779406,13.470617239068133,13.62965699982365,14.47050978408006,3.0
13.847915612092766,-60030.0870072353,2.429943615501049,14.320730121021366,12.516598194088584,14.901754984512882,3.0
11.540794205202628,-60020.603293858185,8.227356451016757,12.005151840586848,12.8911943102569,13.410494472221973,4.0
7.117187142027458,-60014.08678899965,1.9644712455799045,8.993905685302398,10.683384372899667,10.876515902399372,4.0
8.124923076763066,-60016.00901693497,-1.6631332679353292,9.016571148073645,10.04748275165506,10.454893992896045,4.0
9.101950307111558,-60019.621803698385,-7.30691546439779,10.829942983923601,11.609971445554404,12.041638392752471,4.0
11.780118880210187,-60029.54535432203,-5.9330324819016695,11.394839773505998,11.948715295902812,12.832304297626298,4.0
11.384603132824884,-60032.79945670372,-0.49188398835520175,12.495981341691653,13.707871555611057,14.041187205766182,4.0
7.817050031331789,-60022.82813234745,-6.174136949786089,9.686466174644954,12.715431817403589,12.769753595716795,4.0
10.022201656171514,-60017.54525722726,-11.060367260709867,9.431738190623651,9.984386083229161,10.94525385410313,4.0
4.358335061271141,-60018.9162168155,-26.79020648910536,7.306036789912195,10.254962952748304,10.308640808454177,4.0
7.708357857815702,-60024.54341360659,-19.919572484225633,11.007755500337533,12.456166400709646,12.67418807018728,4.0
3.7714107989328305,-60028.08352177272,-32.253916413144836,7.523036831092245,12.053791260591332,12.064756403340894,4.0
5.685013129079623,-60030.31267168172,-39.10271697957621,6.908711889736892,11.315928421810762,11.33157965106708,4.0
-1.4099894097385643,-60028.612328049094,-79.93433876536696,0.3327935397822621,7.777745194600598,7.778431629623476,4.0
-3.8168002056699173,-60027.20678445364,-92.57187441712313,-2.001549678885045,7.656754917614352,7.656829209165076,4.0
-1.407173389817494,-60033.83482545021,-91.27577762080637,-1.6387442608794736,8.735242717168928,8.735313322743586,4.0
-1.5425204264619516,-60039.21011032324,-85.78049012234592,-1.9313661485050737,8.889479957832869,8.88952940931386,4.0
-4.66372255237329,-60048.87923161638,-103.95567500635994,-4.305528296242578,7.308369016775432,7.308384374345209,4.0
-1.1150074083472283,-60051.275016417574,-74.62183738680429,0.002882848433756635,9.906344901171025,9.906411249106238,4.0
5.8862011945061266,-60044.8286336795,-46.693264195894095,4.63095893760911,11.33619076438739,11.341696418723153,4.0
10.72424831527685,-60043.55596485467,-25.94156336962594,8.197528047254343,11.86943616614504,12.16478282714615,4.0
11.603576113120825,-60041.1174523367,-26.109032433916838,9.717425723589253,12.476225374274922,12.86908529801436,3.0
12.955932182995975,-60043.13685851824,-23.316563886746707,9.940856474265257,10.73106050569637,13.101869288835923,0.0
11.096828307445204,-60042.42687465685,-28.0289663508674,7.11445713156213,9.532182240953937,11.302055038372723,0.0
11.039246017375005,-60030.569158691294,-26.23391717468332,7.322610012306582,9.56067566819408,11.264211101971974,0.0
12.195742595534504,-60024.26195366501,-27.31167023564676,7.076099706982529,8.355570692370947,12.22284018139533,0.0
11.777094609791835,-60025.898988876324,-20.88188784833318,6.970114102979931,8.094689391634931,11.80988592964287,0.0
8.683448329074322,-60030.50093154328,-34.01561473423035,5.190629063002012,6.755665311570828,8.845469682015029,0.0
8.530684884930487,-60032.9713005661,-37.25621696343058,4.880836073613679,6.710774774403292,8.702985882059094,0.0
6.747632632159354,-60032.451877166204,-43.01342422230949,4.406003884385548,5.41423282274037,7.054933850588109,0.0
10.160910223855305,-60033.15042798126,-29.46081347490825,6.527628048935933,6.82433349670014,10.221052632762708,0.0
12.577364897410993,-60040.94399472256,-34.88083035266784,6.220797256075226,6.931079874202194,12.582617002218738,0.0
12.980969043899051,-60039.584066143885,-33.45637138439989,6.758493066260959,7.662271419910409,12.987828917139081,0.0
14.501038065660754,-60037.478749724345,-16.89596818125235,8.216274937300412,8.974858908471301,14.506866716087403,0.0
15.426696364041616,-60034.28013381348,-31.04561435707059,5.8094252177699595,6.032651605200835,15.426846140028925,0.0
15.012299964221286,-60031.115109797596,-32.13774553575731,5.534765157723939,5.721079746344705,15.012468732850671,0.0
14.291949276185925,-60028.53109639059,-37.04205416752749,3.3924167458242245,3.572601155182891,14.291989855155753,0.0
15.935759936900906,-60026.00018609999,-29.457622416985068,6.544914733971034,4.428204306125304,15.935853471233967,0.0
16.477082272004992,-60032.444798757046,-27.29610690188828,6.872316678032021,5.070412496097159,16.477160796720483,0.0
15.571376657607699,-60035.09959117007,-31.893826227527363,4.994299444981056,5.267968494549837,15.571435668280301,0.0
